Customer_ID,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Age,Premium,Vehicle_Type,Vehicle_Age,Vehicle_Value,Vehicle_Use,Vehicle_Mileage,Occupation,NCD,Number_of_Drivers,Driver1_Age,Driver2_Age,Driver1_LicenceYears,Driver2_LicenceYears,Driver1_LicenceRecord,Driver2_LicenceRecord,Driver1_Claims_Count,Driver2_Claims_Count,Location_Risk,Daytime_Parking,Overnight_Parking,Telematics,Credit_Score,Fraud_Risk_Score,CCJs,Sale_Flag,Policy_Type,Annual_Mileage,Gender,Marital_Status,Previous_Claims_Count
CUST0014883,2021-06-25,2021-07-25,2022-07-25,365,Private_Motor,Broker_B,490.0,30700.26,Hatchback,15,10020000.87,Personal,73442.0,Driver,13,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Driveway,Yes,15600.0,42.0,No,0,Comprehensive,19480.0,Male,Widowed,0
CUST0014884,2023-04-06,2023-05-30,2024-05-29,365,Private_Motor,Broker_B,490.0,30700.42,Hatchback,1,10020019.59,Personal,64733.0,Engineer,6,3,492.0,491.0,474.0,473.0,Clean,Major Violation,0,1.0,Low,Garage,Street,Yes,15600.0,55.0,No,0,Comprehensive,12095.0,Female,Widowed,0
CUST0014885,2022-01-31,2022-04-04,2023-04-04,365,Private_Motor,Broker_B,490.0,30700.25,Truck,8,10020012.49,Personal,71395.0,Engineer,14,3,492.0,490.0,474.0,472.0,Clean,Clean,0,2.0,Medium,Garage,Garage,Yes,15600.0,35.0,No,0,Comprehensive,18958.0,Female,Widowed,0
CUST0014886,2022-01-09,2022-09-10,2023-09-10,365,Private_Motor,Broker_A,491.0,30700.62,Truck,1,10020011.85,Personal,61131.0,Engineer,7,1,491.0,,473.0,,Clean,,1,,Low,Garage,Garage,No,15601.0,50.0,Yes,0,Comprehensive,15898.0,Female,Married,1
CUST0014887,2020-07-24,2021-05-13,2022-05-13,365,Private_Motor,Broker_A,491.0,30700.93,SUV,3,10020028.77,Personal,66013.0,Engineer,14,3,493.0,491.0,475.0,473.0,Minor Violation,Clean,0,1.0,Low,Garage,Garage,No,15600.0,56.0,No,1,Third-Party Fire & Theft,15025.0,Female,Married,1
CUST0014888,2021-10-17,2022-03-09,2023-03-09,365,Private_Motor,Broker_A,491.0,30701.04,SUV,7,10020007.58,Personal,120286.0,Engineer,0,4,491.0,491.0,473.0,473.0,Clean,Clean,1,0.0,High,Workplace,Street,Yes,15600.0,57.0,No,0,Third-Party Only,13556.0,Male,Single,0
CUST0014889,2020-08-24,2021-06-01,2022-06-01,365,Private_Motor,Broker_B,492.0,30701.79,Truck,7,10020000.5,Commercial,65317.0,Doctor,14,3,490.0,490.0,472.0,472.0,Clean,Major Violation,1,0.0,Low,Street,Driveway,No,15600.0,53.0,No,0,Third-Party Fire & Theft,18128.0,Female,Divorced,0
CUST0014890,2022-12-13,2023-05-25,2024-05-24,365,Private_Motor,Broker_B,497.0,30700.13,Hatchback,5,10020036.77,Commercial,62603.0,Doctor,11,4,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Medium,Street,Garage,Yes,15600.0,43.0,No,0,Comprehensive,14451.0,Female,Single,0
CUST0014891,2021-01-13,2021-03-04,2022-03-04,365,Private_Motor,Broker_A,496.0,30700.73,Sedan,16,10020001.68,Personal,103181.0,Student,2,3,492.0,495.0,474.0,477.0,Clean,Clean,1,0.0,Low,Street,Driveway,No,15601.0,34.0,Yes,0,Comprehensive,13586.0,Female,Single,0
CUST0014892,2022-02-09,2023-01-07,2024-01-07,365,Private_Motor,Broker_B,491.0,30701.41,Hatchback,1,10020019.16,Personal,94048.0,Doctor,11,4,496.0,493.0,478.0,475.0,Clean,Clean,0,0.0,Low,Street,Street,Yes,15600.0,55.0,No,0,Comprehensive,17635.0,Female,Married,0
CUST0014893,2021-01-28,2021-04-16,2022-04-16,365,Private_Motor,Broker_B,491.0,30700.11,Truck,19,10020000.62,Personal,63848.0,Doctor,6,1,490.0,,472.0,,Clean,,0,,Low,Workplace,Garage,No,15600.0,75.0,No,0,Comprehensive,16158.0,Female,Married,0
CUST0014894,2021-12-04,2022-04-12,2023-04-12,365,Private_Motor,Broker_A,493.0,30700.21,Hatchback,0,10020006.84,Personal,69810.0,Driver,0,1,491.0,,473.0,,Clean,,0,,High,Street,Street,No,15600.0,40.0,No,0,Comprehensive,19117.0,Male,Divorced,0
CUST0014895,2022-02-09,2022-10-16,2023-10-16,365,Private_Motor,Broker_A,491.0,30700.42,Hatchback,13,10020008.73,Commercial,71212.0,Student,4,3,492.0,492.0,474.0,474.0,Clean,Clean,0,0.0,Low,Street,Garage,Yes,15600.0,50.0,No,0,Comprehensive,16769.0,Male,Married,1
CUST0014896,2021-06-30,2021-10-01,2022-10-01,365,Private_Motor,Broker_A,491.0,30700.67,Truck,4,10020006.32,Personal,65013.0,Student,13,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Workplace,Driveway,No,15600.0,42.0,No,0,Comprehensive,19101.0,Male,Single,1
CUST0014897,2020-06-17,2021-02-09,2022-02-09,365,Private_Motor,Broker_A,494.0,30700.37,Truck,9,10020002.76,Personal,103890.0,Engineer,12,3,490.0,491.0,472.0,473.0,Clean,Minor Violation,0,0.0,Medium,Street,Street,No,15600.0,66.0,No,0,Comprehensive,13690.0,Female,Single,0
CUST0014898,2021-05-29,2021-10-14,2022-10-14,365,Private_Motor,Broker_B,492.0,30700.27,Sedan,0,10020000.97,Commercial,92352.0,Student,11,1,491.0,,473.0,,Clean,,0,,Medium,Garage,Driveway,Yes,15600.0,41.0,No,0,Third-Party Fire & Theft,23083.0,Female,Widowed,0
CUST0014899,2021-09-25,2022-02-19,2023-02-19,365,Private_Motor,Broker_A,490.0,30700.55,Truck,19,10020001.01,Personal,101924.0,Student,8,1,491.0,,473.0,,Clean,,0,,High,Garage,Driveway,Yes,15600.0,74.0,No,0,Comprehensive,12410.0,Female,Married,0
CUST0014900,2022-11-07,2022-12-01,2023-12-01,365,Private_Motor,Broker_A,490.0,30700.07,Truck,10,10020002.15,Commercial,101985.0,Driver,3,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Medium,Street,Street,No,15601.0,30.0,No,0,Third-Party Fire & Theft,12957.0,Male,Divorced,1
CUST0014901,2020-03-01,2021-02-12,2022-02-12,365,Private_Motor,Broker_B,496.0,30700.25,Hatchback,4,10020021.95,Personal,103456.0,Engineer,11,3,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,High,Garage,Driveway,Yes,15600.0,32.0,No,0,Comprehensive,15622.0,Female,Divorced,1
CUST0014902,2020-11-21,2021-05-02,2022-05-02,365,Private_Motor,Broker_C,491.0,30701.45,Sedan,7,10020004.89,Personal,93967.0,Student,0,4,492.0,492.0,474.0,474.0,Clean,Minor Violation,0,0.0,High,Street,Street,Yes,15600.0,41.0,No,0,Third-Party Fire & Theft,14431.0,Male,Married,0
CUST0014903,2021-02-14,2021-04-05,2022-04-05,365,Private_Motor,Broker_B,491.0,30700.36,Sedan,13,10020002.34,Personal,71906.0,Student,9,3,492.0,491.0,474.0,473.0,Clean,Clean,0,1.0,High,Garage,Garage,No,15600.0,49.0,No,0,Third-Party Only,12296.0,Female,Single,0
CUST0014904,2021-09-02,2022-06-02,2023-06-02,365,Private_Motor,Broker_A,490.0,30700.39,SUV,15,10020004.93,Personal,61574.0,Student,10,3,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Workplace,Driveway,Yes,15600.0,40.0,No,0,Comprehensive,16449.0,Male,Single,1
CUST0014905,2021-06-26,2022-05-30,2023-05-30,365,Private_Motor,Broker_A,491.0,30700.43,Hatchback,17,10020023.55,Personal,82382.0,Engineer,12,3,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Medium,Street,Driveway,No,15600.0,67.0,No,0,Comprehensive,20264.0,Female,Widowed,1
CUST0014906,2021-02-17,2021-12-18,2022-12-18,365,Private_Motor,Broker_A,491.0,30701.19,Truck,7,10020005.68,Personal,125410.0,Driver,10,3,496.0,490.0,478.0,472.0,Clean,Clean,0,0.0,High,Street,Driveway,Yes,15600.0,54.0,No,0,Comprehensive,18985.0,Female,Divorced,1
CUST0014907,2022-04-12,2022-10-13,2023-10-13,365,Private_Motor,Broker_A,491.0,30700.49,Sedan,3,10020016.92,Personal,88505.0,Doctor,6,3,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,0.0,Low,Garage,Street,No,15600.0,66.0,No,0,Comprehensive,15798.0,Male,Widowed,0
CUST0014908,2022-12-03,2022-12-21,2023-12-21,365,Private_Motor,Broker_A,490.0,30701.24,Sedan,10,10020003.03,Personal,87248.0,Driver,4,2,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Medium,Street,Garage,No,15600.0,34.0,No,0,Comprehensive,16852.0,Male,Widowed,1
CUST0014909,2021-11-20,2022-10-04,2023-10-04,365,Private_Motor,Broker_A,492.0,30700.98,Sedan,5,10020019.13,Personal,76110.0,Student,3,1,494.0,,476.0,,Clean,,0,,Medium,Workplace,Garage,Yes,15601.0,31.0,No,0,Comprehensive,18293.0,Female,Divorced,0
CUST0014910,2020-08-02,2021-06-08,2022-06-08,365,Private_Motor,Broker_B,490.0,30700.49,Truck,6,10020020.62,Personal,96867.0,Teacher,5,1,490.0,,472.0,,Clean,,0,,Low,Workplace,Street,No,15600.0,30.0,No,0,Comprehensive,14854.0,Female,Divorced,0
CUST0014911,2022-03-02,2022-11-23,2023-11-23,365,Private_Motor,Broker_A,491.0,30702.34,Sedan,7,10020002.98,Commercial,64201.0,Student,12,1,490.0,,472.0,,Major Violation,,0,,Medium,Street,Driveway,Yes,15600.0,31.0,No,0,Comprehensive,14617.0,Female,Widowed,1
CUST0014912,2022-01-13,2022-12-20,2023-12-20,365,Private_Motor,Broker_B,491.0,30700.09,Sedan,9,10020000.21,Personal,113325.0,Driver,2,3,493.0,492.0,475.0,474.0,Clean,Clean,0,0.0,Medium,Street,Garage,Yes,15600.0,51.0,Yes,0,Comprehensive,14926.0,Female,Single,0
CUST0014913,2020-08-06,2021-01-28,2022-01-28,365,Private_Motor,Broker_A,495.0,30700.17,Sedan,1,10020000.47,Commercial,108497.0,Teacher,2,2,492.0,491.0,474.0,473.0,Clean,Clean,1,0.0,Medium,Workplace,Driveway,Yes,15600.0,44.0,No,0,Comprehensive,17410.0,Male,Divorced,1
CUST0014914,2020-10-28,2021-06-28,2022-06-28,365,Private_Motor,Broker_B,490.0,30700.14,Hatchback,14,10020003.51,Personal,93682.0,Driver,2,2,491.0,491.0,473.0,473.0,Minor Violation,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,35.0,No,0,Comprehensive,12342.0,Male,Single,0
CUST0014915,2020-09-26,2021-07-03,2022-07-03,365,Private_Motor,Broker_A,491.0,30701.28,SUV,15,10020003.1,Personal,73059.0,Teacher,4,1,494.0,,476.0,,Clean,,1,,Low,Street,Driveway,Yes,15600.0,37.0,No,0,Comprehensive,21936.0,Female,Married,1
CUST0014916,2020-12-08,2021-02-03,2022-02-03,365,Private_Motor,Broker_B,490.0,30700.67,Hatchback,16,10020014.22,Personal,65407.0,Doctor,0,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Street,Yes,15600.0,44.0,No,0,Third-Party Fire & Theft,15230.0,Male,Married,0
CUST0014917,2021-01-05,2021-07-17,2022-07-17,365,Private_Motor,Broker_A,493.0,30700.19,Hatchback,10,10020004.5,Personal,74342.0,Engineer,0,1,492.0,,474.0,,Minor Violation,,1,,Medium,Street,Driveway,Yes,15600.0,37.0,No,0,Comprehensive,13282.0,Male,Divorced,0
CUST0014918,2021-01-16,2021-10-21,2022-10-21,365,Private_Motor,Broker_C,492.0,30700.2,Sedan,4,10020001.57,Personal,90844.0,Engineer,5,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Street,Street,Yes,15600.0,44.0,No,0,Comprehensive,19913.0,Male,Married,0
CUST0014919,2021-10-07,2022-07-11,2023-07-11,365,Private_Motor,Broker_B,492.0,30700.96,Truck,4,10020002.1,Personal,76975.0,Teacher,3,2,490.0,490.0,472.0,472.0,Minor Violation,Clean,0,0.0,High,Street,Garage,Yes,15600.0,44.0,No,0,Comprehensive,15961.0,Male,Widowed,0
CUST0014920,2021-04-29,2022-02-25,2023-02-25,365,Private_Motor,Broker_A,491.0,30700.65,Sedan,13,10020001.74,Personal,74566.0,Engineer,5,3,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,High,Workplace,Driveway,No,15600.0,57.0,Yes,0,Comprehensive,12572.0,Female,Single,1
CUST0014921,2022-02-17,2022-03-08,2023-03-08,365,Private_Motor,Broker_B,490.0,30700.44,Hatchback,13,10020011.85,Personal,95918.0,Doctor,7,1,493.0,,475.0,,Clean,,0,,Medium,Workplace,Garage,Yes,15600.0,46.0,No,0,Comprehensive,13765.0,Male,Single,1
CUST0014922,2021-07-30,2022-04-21,2023-04-21,365,Private_Motor,Broker_A,491.0,30700.24,SUV,16,10020018.36,Personal,99365.0,Engineer,1,2,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,Low,Workplace,Garage,No,15600.0,49.0,No,0,Comprehensive,19222.0,Female,Widowed,0
CUST0014923,2023-04-12,2023-05-23,2024-05-22,365,Private_Motor,Broker_B,492.0,30700.59,Hatchback,6,10020001.77,Personal,67235.0,Doctor,1,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Medium,Street,Garage,Yes,15600.0,70.0,No,0,Comprehensive,13211.0,Male,Divorced,0
CUST0014924,2023-02-04,2023-05-16,2024-05-15,365,Private_Motor,Broker_A,498.0,30700.91,SUV,12,10020007.95,Personal,78429.0,Teacher,14,4,493.0,493.0,475.0,475.0,Minor Violation,Minor Violation,0,0.0,Low,Street,Street,Yes,15600.0,47.0,No,0,Comprehensive,12285.0,Female,Single,2
CUST0014925,2022-05-27,2023-05-27,2024-05-26,365,Private_Motor,Broker_A,491.0,30701.77,Truck,12,10020026.93,Personal,97485.0,Driver,9,3,491.0,490.0,473.0,472.0,Clean,Minor Violation,0,0.0,Medium,Street,Street,No,15600.0,34.0,Yes,0,Third-Party Fire & Theft,13877.0,Male,Divorced,1
CUST0014926,2022-11-13,2023-02-14,2024-02-14,365,Private_Motor,Broker_A,491.0,30700.48,SUV,13,10020004.53,Commercial,68547.0,Student,14,3,491.0,493.0,473.0,475.0,Minor Violation,Clean,0,0.0,Low,Garage,Driveway,Yes,15600.0,46.0,No,0,Comprehensive,17687.0,Male,Married,0
CUST0014927,2021-08-25,2021-12-03,2022-12-03,365,Private_Motor,Broker_A,490.0,30701.38,Sedan,11,10020020.61,Commercial,105139.0,Driver,4,1,492.0,,474.0,,Clean,,0,,High,Workplace,Driveway,Yes,15600.0,37.0,No,0,Comprehensive,13942.0,Female,Divorced,0
CUST0014928,2021-01-15,2021-06-25,2022-06-25,365,Private_Motor,Broker_B,490.0,30700.48,SUV,14,10020004.99,Personal,93164.0,Doctor,11,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Street,Garage,No,15600.0,40.0,No,0,Comprehensive,20988.0,Female,Single,1
CUST0014929,2022-12-12,2023-06-09,2024-06-08,365,Private_Motor,Broker_A,491.0,30700.55,SUV,18,10020028.08,Personal,83776.0,Driver,6,2,491.0,491.0,473.0,473.0,Clean,Clean,1,0.0,High,Garage,Street,Yes,15600.0,31.0,No,0,Third-Party Fire & Theft,12192.0,Male,Married,0
CUST0014930,2021-01-04,2021-03-10,2022-03-10,365,Private_Motor,Broker_B,492.0,30700.48,Hatchback,13,10020011.09,Personal,73570.0,Student,7,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Driveway,Yes,15600.0,30.0,No,0,Third-Party Fire & Theft,15787.0,Male,Single,1
CUST0014931,2022-04-24,2022-06-19,2023-06-19,365,Private_Motor,Broker_A,491.0,30700.13,Truck,15,10020010.87,Personal,75841.0,Teacher,11,2,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,High,Garage,Garage,Yes,15600.0,47.0,No,0,Comprehensive,18691.0,Female,Widowed,1
CUST0014932,2021-09-14,2022-07-29,2023-07-29,365,Private_Motor,Broker_B,490.0,30700.01,Hatchback,4,10020017.29,Personal,131625.0,Doctor,4,4,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,Medium,Workplace,Garage,No,15600.0,38.0,No,0,Comprehensive,12958.0,Female,Married,0
CUST0014933,2022-03-29,2023-01-10,2024-01-10,365,Private_Motor,Broker_B,491.0,30700.68,Truck,2,10020005.0,Personal,104172.0,Engineer,5,2,490.0,491.0,472.0,473.0,Minor Violation,Clean,0,0.0,Low,Garage,Street,Yes,15600.0,66.0,No,0,Third-Party Fire & Theft,14915.0,Female,Single,0
CUST0014934,2021-08-19,2022-05-09,2023-05-09,365,Private_Motor,Broker_A,490.0,30700.88,Sedan,1,10020001.32,Commercial,73265.0,Engineer,14,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,High,Workplace,Garage,No,15600.0,57.0,Yes,0,Comprehensive,15047.0,Female,Single,0
CUST0014935,2021-03-01,2021-11-07,2022-11-07,365,Private_Motor,Broker_A,490.0,30701.15,Hatchback,16,10020000.55,Personal,84828.0,Driver,13,1,491.0,,473.0,,Clean,,1,,High,Workplace,Garage,Yes,15600.0,41.0,No,0,Comprehensive,22177.0,Female,Widowed,0
CUST0014936,2021-04-05,2021-08-08,2022-08-08,365,Private_Motor,Broker_A,490.0,30701.28,Hatchback,2,10020007.8,Personal,76736.0,Engineer,1,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,High,Garage,Driveway,No,15600.0,41.0,Yes,0,Comprehensive,15500.0,Male,Divorced,1
CUST0014937,2022-01-24,2022-03-27,2023-03-27,365,Private_Motor,Broker_B,491.0,30700.3,Truck,0,10020006.45,Personal,94255.0,Engineer,5,1,491.0,,473.0,,Clean,,0,,High,Garage,Street,Yes,15600.0,73.0,No,0,Comprehensive,12454.0,Male,Single,0
CUST0014938,2021-01-09,2021-03-06,2022-03-06,365,Private_Motor,Broker_B,490.0,30700.09,Hatchback,3,10020006.04,Personal,105050.0,Doctor,5,4,493.0,490.0,475.0,472.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,34.0,No,0,Third-Party Only,12848.0,Male,Married,0
CUST0014939,2022-05-02,2022-05-30,2023-05-30,365,Private_Motor,Broker_A,490.0,30700.69,Truck,18,10020001.08,Personal,92199.0,Teacher,9,1,491.0,,473.0,,Clean,,0,,Low,Garage,Garage,Yes,15600.0,46.0,No,0,Comprehensive,15119.0,Female,Widowed,0
CUST0014940,2022-05-31,2023-02-15,2024-02-15,365,Private_Motor,Broker_A,491.0,30701.63,Truck,6,10020001.88,Personal,62721.0,Driver,14,1,491.0,,473.0,,Clean,,0,,High,Workplace,Street,Yes,15600.0,71.0,No,0,Comprehensive,14390.0,Male,Divorced,0
CUST0014941,2020-11-08,2021-03-14,2022-03-14,365,Private_Motor,Broker_A,490.0,30700.61,Hatchback,13,10020000.2,Commercial,61236.0,Driver,5,1,497.0,,479.0,,Minor Violation,,0,,High,Garage,Driveway,Yes,15600.0,40.0,No,1,Comprehensive,14093.0,Male,Divorced,0
CUST0014942,2022-08-19,2023-01-29,2024-01-29,365,Private_Motor,Broker_A,491.0,30700.67,Truck,16,10020015.24,Personal,100024.0,Student,9,4,493.0,490.0,475.0,472.0,Clean,Minor Violation,0,0.0,Low,Garage,Garage,No,15600.0,44.0,No,1,Third-Party Fire & Theft,20701.0,Female,Divorced,0
CUST0014943,2021-10-03,2022-02-05,2023-02-05,365,Private_Motor,Broker_B,490.0,30701.44,Truck,4,10020033.48,Personal,93567.0,Doctor,14,2,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,High,Workplace,Street,Yes,15600.0,44.0,No,0,Third-Party Fire & Theft,15213.0,Male,Single,1
CUST0014944,2022-05-27,2022-07-30,2023-07-30,365,Private_Motor,Broker_A,491.0,30700.22,Truck,4,10020008.09,Personal,89024.0,Engineer,7,3,491.0,492.0,473.0,474.0,Minor Violation,Clean,2,0.0,Medium,Street,Driveway,Yes,15600.0,56.0,No,0,Comprehensive,17678.0,Male,Married,1
CUST0014945,2022-12-31,2023-03-27,2024-03-26,365,Private_Motor,Broker_A,491.0,30700.18,Truck,15,10020017.0,Personal,84257.0,Engineer,5,4,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,1.0,High,Street,Driveway,Yes,15600.0,49.0,No,0,Comprehensive,12017.0,Female,Divorced,1
CUST0014946,2021-08-25,2022-03-16,2023-03-16,365,Private_Motor,Broker_B,490.0,30700.29,Hatchback,17,10020011.49,Personal,75695.0,Engineer,10,4,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Low,Workplace,Garage,No,15600.0,34.0,Yes,0,Comprehensive,12975.0,Female,Married,1
CUST0014947,2023-02-16,2023-04-07,2024-04-06,365,Private_Motor,Broker_B,490.0,30700.73,SUV,18,10020011.69,Personal,60372.0,Student,8,1,492.0,,474.0,,Minor Violation,,0,,Low,Workplace,Driveway,No,15600.0,81.0,No,0,Comprehensive,12170.0,Female,Widowed,2
CUST0014948,2022-10-15,2023-01-25,2024-01-25,365,Private_Motor,Broker_A,491.0,30701.64,Hatchback,3,10020000.84,Personal,102209.0,Doctor,6,3,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,High,Street,Street,No,15600.0,54.0,No,0,Comprehensive,13663.0,Male,Divorced,0
CUST0014949,2021-11-12,2022-10-18,2023-10-18,365,Private_Motor,Broker_A,491.0,30700.74,Hatchback,17,10020024.81,Commercial,101675.0,Driver,0,1,491.0,,473.0,,Clean,,0,,Low,Garage,Street,Yes,15600.0,45.0,No,0,Comprehensive,16083.0,Female,Single,0
CUST0014950,2022-07-30,2023-04-03,2024-04-02,365,Private_Motor,Broker_A,490.0,30700.43,Hatchback,14,10020013.92,Commercial,71458.0,Engineer,2,3,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,0.0,High,Street,Garage,No,15600.0,38.0,No,0,Comprehensive,13188.0,Male,Divorced,1
CUST0014951,2022-01-23,2022-05-23,2023-05-23,365,Private_Motor,Broker_A,490.0,30700.22,Hatchback,7,10020015.92,Personal,71264.0,Doctor,5,2,492.0,491.0,474.0,473.0,Minor Violation,Clean,0,1.0,Low,Workplace,Driveway,No,15600.0,38.0,No,0,Comprehensive,17292.0,Male,Single,0
CUST0014952,2023-05-10,2023-06-04,2024-06-03,365,Private_Motor,Broker_A,492.0,30700.07,Sedan,2,10020000.57,Personal,102647.0,Doctor,4,2,490.0,495.0,472.0,477.0,Minor Violation,Major Violation,0,0.0,High,Workplace,Garage,No,15600.0,50.0,Yes,0,Comprehensive,16577.0,Male,Single,0
CUST0014953,2021-03-25,2021-04-26,2022-04-26,365,Private_Motor,Broker_A,492.0,30700.73,SUV,11,10020010.23,Personal,92131.0,Teacher,6,3,490.0,490.0,472.0,472.0,Clean,Clean,0,1.0,High,Garage,Garage,Yes,15600.0,33.0,No,0,Comprehensive,16563.0,Male,Widowed,1
CUST0014954,2021-01-18,2021-04-11,2022-04-11,365,Private_Motor,Broker_A,492.0,30700.47,SUV,13,10020010.25,Personal,126647.0,Driver,9,2,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,Medium,Street,Garage,No,15600.0,42.0,No,0,Comprehensive,16350.0,Male,Married,0
CUST0014955,2023-05-20,2023-06-24,2024-06-23,365,Private_Motor,Broker_B,490.0,30701.97,Truck,12,10020005.07,Commercial,64599.0,Engineer,12,4,490.0,491.0,472.0,473.0,Clean,Major Violation,1,0.0,Low,Street,Garage,No,15600.0,50.0,No,0,Third-Party Fire & Theft,12068.0,Male,Single,2
CUST0014956,2022-02-14,2022-09-13,2023-09-13,365,Private_Motor,Broker_A,491.0,30700.45,Truck,4,10020000.64,Personal,106965.0,Teacher,2,4,490.0,490.0,472.0,472.0,Major Violation,Clean,0,0.0,Low,Workplace,Driveway,No,15600.0,49.0,No,0,Comprehensive,12103.0,Male,Divorced,0
CUST0014957,2021-07-12,2022-01-24,2023-01-24,365,Private_Motor,Broker_A,492.0,30700.41,Truck,11,10020023.23,Personal,87898.0,Student,11,1,492.0,,474.0,,Clean,,0,,Low,Street,Street,Yes,15600.0,44.0,No,0,Comprehensive,15002.0,Female,Single,0
CUST0014958,2022-04-12,2022-06-10,2023-06-10,365,Private_Motor,Broker_A,490.0,30700.7,Truck,11,10020013.28,Personal,64764.0,Driver,1,2,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Street,Driveway,No,15600.0,46.0,No,0,Comprehensive,16084.0,Male,Divorced,1
CUST0014959,2022-08-12,2023-03-05,2024-03-04,365,Private_Motor,Broker_A,493.0,30700.01,Sedan,18,10020004.22,Commercial,70291.0,Driver,11,4,491.0,494.0,473.0,476.0,Major Violation,Clean,1,1.0,High,Street,Street,Yes,15600.0,47.0,No,0,Third-Party Only,14960.0,Male,Widowed,0
CUST0014960,2021-08-29,2022-08-27,2023-08-27,365,Private_Motor,Broker_A,495.0,30701.24,Hatchback,4,10020005.56,Personal,86229.0,Teacher,9,2,491.0,491.0,473.0,473.0,Major Violation,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,45.0,No,0,Third-Party Only,14400.0,Female,Married,0
CUST0014961,2021-06-28,2022-04-04,2023-04-04,365,Private_Motor,Broker_A,490.0,30701.22,Truck,11,10020004.1,Commercial,74471.0,Student,8,4,495.0,490.0,477.0,472.0,Major Violation,Clean,0,0.0,High,Garage,Driveway,No,15600.0,50.0,No,0,Comprehensive,14065.0,Female,Single,2
CUST0014962,2020-10-03,2021-08-13,2022-08-13,365,Private_Motor,Broker_B,492.0,30700.76,Sedan,11,10020001.76,Personal,87523.0,Engineer,7,1,493.0,,475.0,,Clean,,0,,Low,Garage,Street,No,15600.0,61.0,No,0,Comprehensive,16465.0,Male,Single,0
CUST0014963,2022-11-14,2023-04-21,2024-04-20,365,Private_Motor,Broker_A,491.0,30701.05,Hatchback,11,10020000.89,Personal,97621.0,Engineer,3,4,491.0,493.0,473.0,475.0,Clean,Clean,0,0.0,High,Workplace,Street,Yes,15600.0,36.0,No,0,Third-Party Only,12875.0,Male,Married,0
CUST0014964,2021-08-05,2021-09-13,2022-09-13,365,Private_Motor,Broker_A,491.0,30701.13,SUV,18,10020001.83,Personal,77529.0,Driver,8,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Street,Yes,15600.0,43.0,Yes,0,Comprehensive,21915.0,Female,Widowed,0
CUST0014965,2022-11-05,2023-03-11,2024-03-10,365,Private_Motor,Broker_A,490.0,30701.35,Hatchback,14,10020000.24,Commercial,91941.0,Doctor,6,1,491.0,,473.0,,Clean,,0,,Low,Garage,Street,Yes,15600.0,37.0,No,0,Third-Party Fire & Theft,13758.0,Male,Widowed,1
CUST0014966,2020-05-24,2021-02-17,2022-02-17,365,Private_Motor,Broker_A,491.0,30701.06,Hatchback,19,10020010.12,Personal,77058.0,Teacher,5,4,491.0,491.0,473.0,473.0,Minor Violation,Minor Violation,0,0.0,Low,Street,Driveway,Yes,15601.0,50.0,No,0,Comprehensive,12669.0,Male,Single,1
CUST0014967,2020-10-20,2021-09-29,2022-09-29,365,Private_Motor,Broker_B,494.0,30700.96,Truck,7,10020005.02,Commercial,104194.0,Student,4,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Street,Driveway,No,15600.0,49.0,No,0,Comprehensive,12849.0,Female,Single,0
